number,0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z
0,0.6758017055932927,1.0,0.7503746646194974,0.36309275157317245,0.8468272368973768,0.5893893550390058,0.25348239466879163,0.6291863200443867,0.6269610126085082,0.36713545896010924,0.4559594663274739,0.6043316985453958,0.4629577802011657,0.32985345703735997,0.6719124743074242,0.2991943537205822,0.5081246464444006,1.0,0.17015216333328279,0.29517446003711334,0.81818453960503,0.07942447140808183,0.16967478246525738,0.7746440919909914,0.0,0.05438517500414702,0.7905183309332567,0.5461473876352988,0.5157212679852484,0.8965383582949462,0.5332665140024182,0.28689644344083454,0.5998804918065993,0.5308028383969426,0.13830029332951707,0.37311163370684725,0.5402549704345141,0.0,0.26945640458529424,0.7650615781034799,0.5565921297878197,0.7322049469111632,0.742421589537214,0.4865781590048005,0.2577813146248965,0.6879642943965971,0.6495922948742067,0.19404268079022016,0.6839441052160897,0.751572656345877,0.29569800268201346,1.0,0.6096758097871207,0.5526776264968454,0.9314867484950715,0.538406414618896,0.1157785241951082,0.8429221830527979,0.6637149255966112,0.0,0.812190345939393,0.7540396850728942,0.023649878896906527
1,0.7987524160522139,1.0,0.629286959278829,0.38912819702643525,0.891470223095952,0.6603078812536626,0.2103617269352897,0.6654109003113924,0.7005268458811038,0.3102441436704575,0.48228352142804853,0.6565207437557533,0.4486027833250638,0.343173122384283,0.642666977215365,0.3350444208016233,0.4987770525588454,0.9882442057898749,0.1711103925010018,0.28517342348956276,0.9725435170859624,0.06567876976143516,0.1667430839918585,0.99530384751537,0.0,0.06584873405167421,1.0,0.583097385109466,0.4917487004400617,0.82078232128779,0.5809362063475215,0.24169211558767506,0.6740523850042355,0.5557150486008086,0.1046388889539462,0.5600631769186425,0.5677284542449698,0.0,0.5240451539665186,0.7955828517685626,0.5290703815875863,0.6040125773802912,0.6514911022628813,0.36327042851292846,0.25736185428513825,0.5037871027039214,0.5300819127667858,0.2021064124911422,0.48463189197150686,0.6545565774358525,0.31754356621220203,1.0,0.5886045523827402,0.395161358437627,0.8237008036639242,0.46510190407953217,0.0806223645280741,0.6887758586499401,0.583744470553447,0.0,0.6531310144169096,0.6885651396593426,0.05504138354199727
2,0.7202304746282104,1.0,0.8784284341292156,0.4395786863913806,0.9112445680547075,0.6851547807821762,0.3194184093982675,0.6831404032402976,0.7633138213702493,0.41655039327563254,0.49218954100971896,0.7973811695436309,0.5040756162717935,0.3641151612028878,0.8907579369271337,0.3434412450814872,0.5607447721691886,1.0,0.17941931311294562,0.3425954572027483,0.7334478493463787,0.07607132408349411,0.2107895937783197,0.5677393663257375,0.0,0.08882474296921798,0.4564431282046913,0.5749204571335722,0.5514464317287134,0.9042779075476819,0.5630297627931539,0.3071572061922267,0.6192366138961388,0.571846001541792,0.14615619938115776,0.3448806950403002,0.6090941081910781,0.0,0.17695022678873923,0.7852532021395217,0.5886854724814341,0.7571234355982981,0.7884134649835666,0.49400200267070793,0.18211097168443635,0.7185631666892596,0.6601836122513647,0.06417164814900261,0.693395625747105,0.7708397426817429,0.13603401887326735,1.0,0.63909101402028,0.6067419434531656,0.9928136426228356,0.5523281659395254,0.08131486750771975,0.9024157023620272,0.6738087762166066,0.0,0.850636959100521,0.7699461924543783,0.08877453433676238
3,0.437973631008248,1.0,0.910488058297188,0.0916886727646366,0.8880097781280751,0.7053083891905411,0.0340566497158266,0.633201909732794,0.7386599690769411,0.18067787530030566,0.44251565799057957,0.7465506146420364,0.2950129370444384,0.30484927182393545,0.7766920239073248,0.18246127530805412,0.5225370039087343,1.0,0.13390622090414755,0.3151840732723021,0.7928271615014928,0.0641924022410602,0.16580418224009902,0.6719398782123269,0.0,0.02497891170694149,0.577196589733848,0.4866061702057638,0.5432870829034173,0.9311306045948209,0.6208723204737737,0.33084135841621687,0.5782422219124371,0.7136599442359437,0.1631723993847021,0.25244878157386164,0.8122247675560338,0.0,0.06545491836754211,0.7468634280522447,0.6130616657412291,0.8019539399960177,0.7674289753969117,0.5001881255767995,0.1644401056728647,0.5569077901795106,0.6888050241916456,0.00013978166949038252,0.4396233072592837,0.829020121112577,0.11815783102949919,1.0,0.7056310751059268,0.6808160884190583,0.9520356630011361,0.6080683100984466,0.1301662338665596,0.7799719305086377,0.7426974854379742,0.0,0.6776736732082995,0.8499889415908883,0.08329693556660815
4,0.3621632685829289,1.0,0.6831267111948521,0.09889609518107213,0.8664579060143297,0.5799761395845425,0.05206670372292865,0.6317768272150005,0.672093911971523,0.2041191283239559,0.4495035880344215,0.6813131051257315,0.2933575118293026,0.31180191522824613,0.6754059992546321,0.14804446506303343,0.5220844993575686,1.0,0.0885556821406181,0.2946778456304108,0.8698892309490498,0.03454137973087839,0.13961295696338938,0.7770199270886159,0.0,0.0,0.7269985114371007,0.4303696699194057,0.5523595224798922,0.9035594438741075,0.5036350477063625,0.31983166202224916,0.6847147346963606,0.5819839154577929,0.15698121568217302,0.43633767458952033,0.672965822645952,0.013438888413074515,0.2976767635528262,0.6852158384265266,0.6134879804301033,0.734833589369288,0.7234844979601692,0.5069294402907376,0.16385680723850554,0.581123491116609,0.6690191940602841,0.0,0.47300357345750244,0.7939718660185624,0.1115493404518751,0.9401968312606136,0.6908240197965383,0.5763293432696298,1.0,0.5474062880174603,0.11370977244214943,0.8573877296380028,0.6323763123269054,0.03585318030605745,0.7365630705137358,0.7232767375710258,0.15103241872540393
5,0.7058433881511604,1.0,0.9985268709760542,0.4114891991766786,0.9219672595424887,0.907903088736267,0.2649941566475771,0.6983656834669943,0.7775781778773815,0.32334300496586704,0.49823315469194374,0.5873881899143196,0.37975109569556975,0.3351221619795228,0.45188753765292344,0.32748283526390837,0.5036220568012097,0.7179430849762395,0.16387289752749912,0.2721918381355651,0.43196934696898515,0.06185343064274733,0.13380800030398515,0.27566911196088245,0.0,0.013475604030372818,0.1894553563098329,0.5828496623860672,0.49930161326720196,0.5428521251111512,0.517991844673653,0.25841327409085685,0.23509074416764975,0.43299473687407264,0.12559520742270489,0.083630491653594,0.41077249083302875,0.0,0.012578542903815918,0.8128012113299942,0.5522939875319618,0.355875630133264,0.6115333592720301,0.5308630348734108,0.0513969344671616,0.548877115245344,0.6853070338799917,0.16191213354249603,0.6243515772406871,0.7346053872345648,0.2863539845124134,1.0,0.6286583634801214,0.1458590112199681,0.7417016714024439,0.6675832237925236,0.0,0.676141079357049,0.7705509471037145,0.11786378106888674,0.7396815971377398,0.8011081515994689,0.2516365883608386
6,0.7692275241089732,1.0,0.9358618865601308,0.515115760424151,0.9138369241973802,0.6782986414122315,0.38708387439823694,0.6871452001449777,0.7673488357157272,0.42893735951538164,0.4891024617634348,0.8073395378967667,0.42976702898789554,0.33485127735113035,0.8512897708047978,0.35916602398043596,0.5637963690029263,1.0,0.2032031042294247,0.34748252981684047,0.7498836366681393,0.09273973295013853,0.20854556934403765,0.6007222245232914,0.0,0.07697121057584658,0.5040432690227159,0.582702182496523,0.5522484991169727,0.9165353001063262,0.5424258603755924,0.31728446043155434,0.6143096206331835,0.549097492754674,0.15463152249800477,0.3264781250292613,0.575562103264846,0.0,0.16467391736829826,0.7881275528925274,0.5817717201514195,0.7719211631783537,0.7869309480335999,0.5141349047570689,0.14219274379267388,0.754845854179438,0.6886217794911325,0.0,0.736935891773836,0.8064237166126486,0.09457236654799617,1.0,0.6213965968029757,0.6174786567871224,0.9912067340333669,0.5465618637712636,0.08612340308497168,0.9273555823616138,0.6750657864822267,0.054496815371876624,0.8837944195060214,0.7777206625133128,0.17621748606894788
7,0.3557713839925659,1.0,0.999777966652322,0.04511201861819821,0.8597962693023905,0.7772575973098015,0.055279940892758346,0.6329147820925881,0.6893056532544474,0.22882925594727757,0.4825483445890733,0.6073275296912376,0.36123229466572687,0.3454233859416736,0.5416755533526193,0.22136458646547147,0.491676345309328,0.665522559957388,0.1488897233161261,0.26910292117672935,0.4363364901465213,0.062321513666120834,0.1257450398661509,0.3003286407958777,0.0,0.0,0.2052528538263853,0.5345848770372155,0.5389481429811205,0.6334413613306308,0.5960291086649332,0.3681358313780231,0.32958371588712787,0.6619831334513082,0.2249122717620287,0.133955320025367,0.7770770963810416,0.10985583948880925,0.0,0.7940398254956813,0.6234206474952535,0.5817376911595012,0.6387876214824317,0.6312270151488469,0.18211475685161518,0.32708630152756857,0.7868827571603694,0.16477560612969624,0.1574109201697633,0.9085366288330528,0.24613982037535156,1.0,0.7261795160933892,0.513927489679508,0.8235030950179998,0.7546937346553141,0.21644024046703228,0.5634098582990347,0.8712712363589223,0.22663056061910833,0.3991939303352568,0.9614878909817405,0.31713073399802333
8,0.559010370616268,1.0,0.6064296201326814,0.2828091634241866,0.8783294910029303,0.517384634563912,0.19814356712173106,0.6488312392711627,0.6222614450735973,0.3059500971946031,0.45566320222514756,0.6450650792493907,0.3221830322800992,0.30487536027615886,0.6567029703323876,0.2408606749678412,0.539737824869655,1.0,0.15761740756936884,0.3218993176897247,0.8420901814774768,0.07363488663821584,0.16909528122979983,0.6650788354625745,0.0,0.025660607523397837,0.5502539692871783,0.4879864917057413,0.5496450856094428,0.8937684654578557,0.506970879922372,0.31251638525967945,0.5821793123890003,0.5393939780841331,0.1487852171145749,0.23082508547616917,0.5760068179859491,0.0,0.03330514834130862,0.7176989935810066,0.5988177020221761,0.737195415818452,0.7678852433376212,0.48649909479781006,0.1496415950097468,0.697056711215523,0.6624101950576144,0.0,0.6374791326857949,0.7929403059453193,0.12689758881153754,0.9558912058833856,0.6683777596394218,0.577979584899835,1.0,0.5351204431018225,0.1271583797974479,0.9027600713718005,0.6424283474932742,0.07990891632141539,0.8238635892099627,0.7402885641600996,0.23035674603103748
9,0.39917796197192107,0.9590464895341811,0.9996040991144783,0.040639946020678844,0.8663858812107451,0.8443713843833005,0.0,0.6721758000780522,0.7553466883585762,0.1362944783652733,0.5192534575862475,0.6780893539810583,0.3252838434687888,0.3832145654780308,0.6168456411699493,0.21164337044411663,0.5261700379505252,0.6151414219404603,0.19774887708458744,0.2995597451869172,0.40905225628722097,0.16382106560648457,0.1415301455793185,0.26756751850580607,0.12352841301236805,0.0,0.1586872909575642,0.5410875686593591,0.5625155217591834,0.5866595975313917,0.5871816752552882,0.41182584881848794,0.33715330057652304,0.6342090640276776,0.27303569849746556,0.1461560502524818,0.695632040960779,0.14189189759947018,0.0,0.8089831027966492,0.6426872733682373,0.5649508073753433,0.6619997045249577,0.6672155949120729,0.264270178065364,0.3674921225030705,0.8236425464864369,0.24545304739234927,0.16886949925800485,0.9465660096422154,0.27934762884307257,1.0,0.746410637184757,0.5358244284401434,0.8429296570945983,0.7942214567167474,0.31897440621091805,0.5716824657612782,0.9091710296536698,0.32914211995930426,0.3557106064514991,1.0,0.39383612541939983
