number,0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z
0,0.8298750378829832,1.0,0.9992544096149797,0.5610763757456406,0.9684739704176779,0.7345755929968519,0.32790755700095786,0.7805713976974882,0.6009658655462378,0.15879061694796429,0.6197822492560213,0.4572519106589488,0.0,0.5194489247229305,0.43801400201462876,0.5184972413885437,0.5053939142025476,0.8202003997448242,0.4763570019315757,0.2773277306487273,0.4803393482929326,0.4484880277601633,0.14062691290154433,0.31045662721488065,0.4473059569697995,0.0,0.22943558040980647,0.6815519304194574,0.5186263271737775,0.7563227165086412,0.6576149969145908,0.46774524894351044,0.10324969404722978,0.6630986272058851,0.6886171728750331,0.11716553331451787,0.6774945259849879,0.7167360350896366,0.30998825656600315,0.8393836971113997,0.5603973125287415,0.6213391723742473,0.8146127902688505,0.50809526119222,0.0,0.7959508720084615,0.7178651266651644,0.10588974427930155,0.8044556473943202,0.7393857717270312,0.311697068628667,1.0,0.6100913403772111,0.47351837189161694,0.9875427362650604,0.5569108201846454,0.13510712262645086,0.9393743252569045,0.7105259700271928,0.23487230837305817,0.9334410893746296,0.7381928272293419,0.38484616246601594
1,0.8089114398075208,1.0,0.9682802303379807,0.5206969359777839,0.9206486610000287,0.7431335720629855,0.29504483014612476,0.7272904585102788,0.6359915930262303,0.14086197421531038,0.5529528799467845,0.5029729089936877,0.0,0.4422930232972656,0.47500336103891555,0.4957171244209848,0.498626586153832,1.0,0.47590967678875923,0.27684578098749923,0.6395100869031403,0.45937925648681527,0.14324996424200426,0.4303425545292298,0.4541374090772028,0.0,0.2986928976207385,0.6713969737781296,0.5229106117312816,0.896139846805469,0.6343429937541328,0.43474812272348673,0.13537979543050163,0.62959218513592,0.6459600477630397,0.09732349185733617,0.6467619199915955,0.6674158679009786,0.32401860859971593,0.8334115161063715,0.564037493372535,0.6953258053929455,0.8053701092685982,0.4862028193517744,0.0,0.774244500082948,0.6791024136756693,0.05891205407717378,0.7863020457068349,0.6862451007162849,0.2869002487906407,1.0,0.6147833123898861,0.4652530043557294,0.9734539841464619,0.542542956712152,0.11831761783330368,0.9184519877429802,0.6794055713514097,0.16987388949258098,0.9190367793706525,0.6916306420382832,0.32437074319626885
2,0.7571394687045251,1.0,0.9995303516587293,0.4613385014094488,0.8804677092089241,0.7308394568743486,0.2735111622401757,0.6944536319481662,0.7037664469201986,0.13038465102373714,0.5227454759729145,0.6494655024097383,0.0,0.41250005836395914,0.6272334620686676,0.47228161702271493,0.5029740380704635,0.9861572869066858,0.47962258125237844,0.2745176897058974,0.701029531313229,0.4867700631556618,0.13784216896372486,0.3836523436395301,0.48633764181176387,0.0,0.23023348726384024,0.6277379643211597,0.533178554216837,0.9481414510979697,0.684974640411348,0.4445319658457897,0.19227608561628162,0.6740813523249057,0.6305204260606877,0.0,0.6332868859194403,0.6716978712992044,0.11636878945422628,0.7915155085991822,0.5870551136229557,0.8376097596843302,0.8342512088274563,0.5118938177234876,0.1060432935335304,0.7935263844039259,0.6780588487901499,0.0954349946550241,0.7392735321422514,0.6985605617881253,0.34586457234793816,0.9470659745594052,0.6510341273313562,0.6956098697203902,1.0,0.5629503568151627,0.2343955241032961,0.9395845608096886,0.6725972441358733,0.3319293280550304,0.8803002938949915,0.6855790291543434,0.5818075428176532
3,0.743109775243865,1.0,0.9993315440282864,0.4457173910802443,0.9586301968116624,0.7625171494394826,0.2383398821847559,0.7612366615339001,0.6307761661920097,0.11663893051865064,0.5921169129362044,0.486297853915093,0.0,0.4733130270896237,0.48523916430565506,0.5043947376266271,0.507321249790755,0.8503054933234506,0.4748900793189752,0.27146837458442824,0.46155814314364507,0.4451789671119774,0.1311646720800034,0.29875799699099054,0.4436858679937668,0.0,0.24302598386938484,0.6804402901053417,0.520733747057408,0.7769431635408841,0.6001646894735537,0.48687323572277325,0.13069255284209744,0.5760228174744141,0.6916115050674307,0.21317782544504862,0.6191916034279705,0.7222169339789704,0.4718277905068522,0.8392838585091466,0.5681136938050189,0.6198329594051496,0.7519560880078703,0.5398864178940723,0.0,0.711248589162034,0.7282276879157911,0.12507151317937856,0.7549135888736672,0.7487355189834284,0.3529796142753494,1.0,0.6301917760475948,0.45001411184480505,0.9196476408671732,0.5987303536634326,0.13801190081060097,0.8550509740528405,0.7339759795071842,0.25880922539762535,0.8806853879396932,0.7600143194572645,0.4095889316007987
4,0.7128161016618807,1.0,0.9994910738669331,0.4974885981211263,0.9492095113516408,0.8159577772209711,0.30581801172022194,0.7812141744380867,0.5768202930095431,0.14229934642221384,0.6703346818594673,0.3487485315998169,0.0,0.6119258944809273,0.148711586631832,0.5462712282844557,0.4620499083917006,0.5783884920833319,0.4965670924234352,0.2888148941788365,0.24926725329035973,0.47828380608360077,0.14389142841108907,0.09405512541910689,0.4719317576434818,0.0,0.002369884531714537,0.7284936526292538,0.4588958693660762,0.5025727766454318,0.5493403152245943,0.556783249854898,0.09383779637848236,0.5494702511661751,0.7292363506178663,0.2511725400736148,0.6086675069190889,0.7464525766746968,0.43213607607814775,0.8719761957355024,0.5279377689041271,0.38902736388690906,0.6962890295084523,0.6389733629088948,0.0,0.6728236379464924,0.7797499952955276,0.1909955045928806,0.7203568040955809,0.783205187522949,0.352503440639426,1.0,0.6264778823833681,0.25569270313143727,0.8498171801301958,0.7092692973272771,0.09469025331090086,0.8035786957030184,0.8029158889219485,0.25922393669611027,0.8388539649952573,0.7954851663799449,0.3788682728280758
5,0.8099062918340026,1.0,0.9995977186873601,0.5653063102372535,0.9715891801517968,0.7263216101331249,0.3266896113648979,0.7887490726193691,0.6132433519229856,0.1618803373137784,0.6520225152044021,0.48367125374069375,0.0,0.5915729142926288,0.38731695161070384,0.47948334357385197,0.5388077450047268,0.5945320195542055,0.4687192969958177,0.28081344287415627,0.28674235839821416,0.46907548894766055,0.13504259302852487,0.1556437914177409,0.48846976969222045,0.0,0.0924295634285296,0.6451107460143605,0.5240710265142071,0.5719954534424403,0.7181924297337169,0.5216193685441414,0.062341773392705205,0.7067067234199177,0.7115119414143516,0.058979342265253906,0.6715160716776938,0.7404447893299961,0.169070600162153,0.8039623386376251,0.5553323873173415,0.5139194977003637,0.8646841616280346,0.5581138599433497,0.003486855891638926,0.8279392514626132,0.7186456111181806,0.0,0.7854281130434525,0.7317218341764012,0.07305258471100214,0.9513219173812768,0.5956343818928899,0.4372487488906983,1.0,0.5882992182785852,0.1101465868361562,0.9364045242314416,0.7180960984960773,0.16510050915693944,0.8894194664838214,0.7442938762805973,0.2670922202719134
6,0.7553253736553907,1.0,0.9999330457027281,0.5493913010246635,0.9535410188127372,0.6714677549478079,0.3322118033840079,0.780339090126976,0.5251869020309541,0.17040653437949785,0.6536417963762646,0.3801115728969701,0.0,0.5942473810018098,0.2660893866319645,0.5144563747228668,0.5219550415464529,0.6200619798910136,0.5177951426994081,0.3047316099454839,0.290729942162542,0.5298154820711,0.15709670543430748,0.1161214904878119,0.5600730345811666,0.0,0.0,0.6705121458336669,0.5113970571224011,0.6459497613807033,0.7161763179354071,0.5165448256566659,0.10915007883252092,0.6818562103924769,0.7201864523737327,0.07916381453418088,0.6508942372296643,0.7289355612773548,0.1930547058796785,0.8172787569144516,0.5383683659012157,0.6179460554186813,0.8729796322242496,0.5495218849568742,0.09752509834489594,0.8070277321734838,0.7161894050607179,0.10825713193093453,0.7737221659592335,0.7042916682218759,0.2222181920502669,0.950285667363685,0.5785475506918548,0.5650897468215668,1.0,0.5909938728351872,0.21643060692200555,0.9182668050030393,0.7186660591839146,0.23070649195029283,0.8768017856340534,0.716523170973594,0.3077899463150785
7,0.7735025337629096,1.0,0.9997114834751846,0.5753705281427917,0.9866365463761818,0.6203278888787584,0.37082254768418843,0.8470204619681412,0.48344159008969073,0.18379834228594674,0.7224020959967306,0.37173543854017554,0.0,0.6617257110769573,0.23264198024677457,0.5084364721962248,0.5453490730198319,0.5532152036056128,0.4886550748237651,0.31746215426363633,0.3270557089359249,0.47959318653192434,0.16529179732615132,0.14018964592173244,0.4711253930126558,0.0,0.015861423228841875,0.6667995685584901,0.5520853010579028,0.6125243007864904,0.7190886132301579,0.4078789164940087,0.13864315584393214,0.7175923400012777,0.56682718795983,0.0,0.6880902961877986,0.615366628436038,0.04962255264242561,0.8199597501568786,0.5970454159643973,0.6544203114870296,0.8861113170701832,0.49262940393645527,0.17789583234421552,0.833842479703705,0.6502461780243182,0.08936019448192005,0.7705158940558968,0.6835774604852601,0.17595387020617487,0.9496859862493952,0.6590469680913849,0.6661002610430715,1.0,0.5899906722618171,0.3215044996632448,0.9378274069193233,0.6862549683155655,0.3126112101045895,0.8707997756056479,0.7007402517107479,0.4116626233631238
8,0.7258215321176751,1.0,0.9997889022706057,0.5044393496311697,0.9397793667435435,0.6897894327524295,0.30790684058261425,0.7613552257911492,0.5538688265946664,0.15565452521697748,0.60737224118508,0.4338295316355763,0.0,0.5225416048435481,0.30075131898363855,0.4907136852355129,0.48105196348306467,0.5900048287883839,0.5023265197815823,0.27364738141625317,0.3060912186724045,0.5148438184903629,0.14561813424250913,0.10720995607259927,0.5267030226558292,0.0,0.0,0.6519525232632409,0.49618147396728585,0.6246307293994918,0.7127929039287637,0.39419727300698676,0.17486616560847765,0.6959579727478803,0.594526323751238,0.06621952456160558,0.6604292819392087,0.6388022959867915,0.10196719314220584,0.8037610210778113,0.55166093601726,0.6301704515347029,0.8720271268801583,0.47437260025416417,0.1981216690034165,0.8132805944493845,0.653426910532193,0.16981871280807,0.7556396921612584,0.6811712147037865,0.26879576456903503,0.9375696644833243,0.6270566056893232,0.6130253563525702,1.0,0.5710660816601612,0.3269887318311425,0.9356979207108596,0.6848975584329954,0.3490506055681131,0.8736677645997971,0.6969438431984156,0.43703858134233975
9,0.7374930899440506,1.0,0.9993818931916318,0.5355886602196108,0.9981260493723288,0.5478197741069684,0.34575057768234146,0.8520760117776952,0.36934380402963574,0.18476466204875797,0.6940613286140965,0.22025992377666465,0.0,0.596790928478055,0.012083168845421668,0.53851742565512,0.546970701444534,0.48264688823882185,0.5471509602190451,0.3088428946320342,0.2819676759158187,0.5593312962882224,0.15992207496051541,0.11228109231415982,0.5652550571957936,0.0,0.0,0.6879653367298137,0.553383935040173,0.585309280397302,0.7635291490372182,0.3896338245331177,0.14846821939839566,0.7567404038834098,0.5431995870371356,0.05578490642697928,0.7220668164552686,0.6077977869416858,0.1512879115282607,0.8246731181600431,0.6038497723065495,0.6655306646882859,0.9019585786035713,0.4671557912011659,0.22880251434022905,0.8487425778261172,0.6022966256615081,0.12642841900239501,0.7822293163429438,0.6483878065670274,0.19673646590047109,0.9404591971388624,0.6731061669963053,0.7161973819074996,1.0,0.5815746628356369,0.39971106913769566,0.9436305841655631,0.6472082938368815,0.358202411202786,0.8774744323769694,0.6639073551539334,0.42423932293060973
