number,0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z
0,0.9062917333068874,1.0,0.9991173648720385,0.5111594179755885,0.9758147391350361,0.628639015083265,0.35454264287761367,0.6839147663116273,0.4973666775345075,0.523332831868299,0.3921173335901455,0.4724045564801161,0.6725196600907511,0.19771489729275077,0.5999337913282283,0.1743156893281237,0.46626352702269447,0.742679963396722,0.0,0.23262720385439928,0.34621682659123926,0.17593144328640573,0.3931515683006282,0.10546147826868882,0.33255746327048774,0.553703386473471,0.0,0.41715741603752415,0.3484882523165489,0.7511779246355569,0.23547691425872402,0.02199311976701226,0.24089805203801276,0.38134482836868944,0.23261386671276352,0.014277124087970763,0.4842299051894908,0.4419741671691189,0.0490000442291484,0.7038968035386062,0.32161157359045034,0.7088228035135276,0.5593290565929905,0.0,0.23829528482389878,0.621170621096662,0.2469559706312677,0.024142700114106703,0.6813342387718757,0.45282817552579085,0.05418104442238364,1.0,0.3550504724206098,0.6476676495741454,0.8944431510942163,0.3127490429734828,0.2324639023186315,0.8943977671078719,0.5297704920417968,0.08204917808624639,0.9210024482139301,0.6743470126794646,0.12121622730315976
1,0.838805064755108,1.0,0.7063975097302275,0.44700323669240366,0.8871234574894653,0.5783006475327982,0.30089570064634635,0.5654133078532448,0.5793244294439118,0.5262580273609406,0.2908965954400816,0.5849012712691161,0.6761913895761591,0.1175433873880116,0.6753873308071673,0.2454930322058217,0.4047583222653809,1.0,0.0,0.2005103820281108,0.5988234216405898,0.08522644327142626,0.37823353137828897,0.28039517583732615,0.21727602877542854,0.5588042772467086,0.18415116316605745,0.4584958333077428,0.3315971043708308,0.9017682813199153,0.24575334712545716,0.06741434060205605,0.44420633786259994,0.25187429104341874,0.24886690227321778,0.20156588268420872,0.3306703416267179,0.44793480667794294,0.2303040321750507,0.7162217769729485,0.31840769421272097,0.7179485203283743,0.5197959811344912,0.0,0.27969596496822896,0.48112858564904165,0.20217766743896554,0.0,0.5400788125860138,0.4029687549009923,0.005300016102380286,1.0,0.35625255436795167,0.5429184045445469,0.8104713684297058,0.26912975229477626,0.2299154420303359,0.7777151531157239,0.4725666616886239,0.07893552505996018,0.8504592361481518,0.63412771348196,0.08557675231463384
2,0.6816571075195534,1.0,0.9992043715862272,0.31865698053180064,0.9101920535332032,0.7704619632120829,0.2658221855869652,0.6240345864628974,0.6202405849602823,0.6004521966251314,0.41027494629821715,0.5233121939030942,0.8976775517963507,0.2781827639552454,0.5570335360021673,0.16602596711693468,0.3710887887069629,0.827994372530517,0.0,0.1357819193804216,0.41939584673806296,0.09544820289787555,0.3492795314789156,0.23388311411356716,0.20231910444329396,0.542500548737686,0.17183949653437208,0.44491586873523953,0.30775848339148765,0.7405792170326024,0.29784864712958836,0.0,0.20884771647475212,0.32452039581105724,0.2495744372372928,0.05599929342011208,0.37201588173457756,0.4652696389880377,0.1195745510426172,0.7318965433031994,0.33872172526233074,0.6127286431194953,0.617210822963293,0.022960054069677733,0.158537214885405,0.5691707549459476,0.2660704855498041,0.0,0.591126862267881,0.4481851917508349,0.034379962419468654,1.0,0.43493368113109193,0.4693593736700144,0.8084498702696122,0.3970786975218168,0.1656144545011061,0.7312683672004912,0.5992130154680383,0.1072177318602546,0.7563026125663774,0.7229017497203534,0.17211892508331145
3,0.4899872220136638,1.0,0.9999317506871147,0.1908686543797466,0.8382974774483776,0.7482845930846105,0.2446019225007431,0.5942276482307118,0.572821817449049,0.5366156218284481,0.4476746058460905,0.45281189159352453,0.782019277114141,0.3282301488110077,0.4161935130859885,0.1946073108082343,0.2555667254397665,0.544269743411975,0.0032140366002266644,0.13590106414219863,0.18782279177787167,0.0,0.4309309520645771,0.14115675709451556,0.031075139059781792,0.6717970469678257,0.1905803218577437,0.44785657864974937,0.28625859321007285,0.5400140156685519,0.25742787069483114,0.0,0.054505352239157354,0.20436429221916555,0.38753030599783816,0.0,0.21948708049657695,0.6638014879907973,0.09461729731191425,0.7220568886846727,0.38194503255978834,0.5126320146805496,0.5778397268661012,0.0803370463523423,0.08592380924299271,0.462985288144184,0.44058282939634674,0.01802305893723069,0.46259981691596963,0.686066361994424,0.07237227412319382,1.0,0.522817974119638,0.4710118651174469,0.8403326066026306,0.37569328362072196,0.19059483557599563,0.7201810471317033,0.607144808218469,0.0970040400844454,0.7250944730176061,0.7745648854306248,0.07604516149681657
4,0.6095798531765964,1.0,0.9999968006446894,0.1754839461122505,0.8972275130112972,0.6190240946060881,0.06323412529027501,0.5851441027903653,0.39200255325072614,0.3895340180150847,0.35499543782512283,0.2453408436931821,0.6946945436568994,0.31075543103134523,0.252074431333004,0.06640274719784099,0.3360980091805389,0.6048892035181893,0.0,0.0909135140622895,0.186791748790007,0.06783220068997603,0.361081998468846,0.06703254206327784,0.11487975053389426,0.5128016095633913,0.08162063515507094,0.37243219526334703,0.29897129182020243,0.6227128968021554,0.32331987926412264,0.022582031352261837,0.041728605066097615,0.3199216183001813,0.35977330236971305,0.0,0.3421588850792189,0.4884334021437433,0.1572640152923421,0.6893810797271067,0.31470833687175914,0.5837926638180265,0.6728027281384611,0.0,0.1287683111706417,0.5827028186043371,0.32766325338938623,0.12434623030525267,0.5866013882905259,0.47122752195047823,0.2752081052129435,1.0,0.3787325390658173,0.5068951350727354,0.9084289445802205,0.2170332262972827,0.24850667087681413,0.7970923857115535,0.43790251056898527,0.24677399147445137,0.7890437684100043,0.5429450387226166,0.3468652905595931
5,0.9624765005054529,1.0,0.5845224254620784,0.5383339622292407,0.8678165094513203,0.5586258084409937,0.4019895164080157,0.5515041135679961,0.5962851436825092,0.615680869995722,0.293626329123192,0.6133036504353064,0.7862312725918941,0.0980764071731611,0.6761980743580844,0.22747510721600583,0.4280822015754139,1.0,0.0,0.24068467373930758,0.7175010943114695,0.15194255946991084,0.3967459064044828,0.44992474191966836,0.31130459550031986,0.5492799706828796,0.2628565005525518,0.4385890154966306,0.3526064418728408,0.8602967562634303,0.19941532304411036,0.10342026080720847,0.495761262385861,0.29023536779757664,0.292775568252777,0.27019968928749,0.41993407526230003,0.4808032540173283,0.24215561334171617,0.7024617770523827,0.3244588792874811,0.6694327055484756,0.48474810616360975,0.0,0.3453927092097107,0.5102338091075714,0.188140370586249,0.13050106249304333,0.6004550477727273,0.36730904641756645,0.12513148185489806,1.0,0.34863997428269244,0.4607022526714685,0.7953417596040254,0.24094436363296629,0.21182422731914677,0.7762422002423258,0.42037330136211354,0.05477386236718548,0.8377050476325574,0.5617529029688351,0.0
6,1.0,1.0,0.4239515711465539,0.5894490729452584,0.9194332859497018,0.3687893471739095,0.39486967515244514,0.5861809881662917,0.4152266946387001,0.5762787146998458,0.2842459337088063,0.42715543782280196,0.6545060964299848,0.10617398329022136,0.48090402301721247,0.2839571948221212,0.437612503320773,1.0,0.0,0.27374862048945403,0.5925835613672175,0.15165698616806916,0.45010148239732306,0.25848692659043637,0.34063668381508333,0.6066113092787904,0.12478308997006053,0.4581081995923788,0.3327395927745512,0.8870319605041458,0.16208033208522507,0.11357889481057204,0.49158549636421184,0.24395737094793665,0.3160500286887125,0.258000224650592,0.4043590038544034,0.5089049912614596,0.2957761669753459,0.6920440116397149,0.2865312426090525,0.6747521810340932,0.39389878159463215,0.0,0.24633507451895534,0.42035563104503704,0.20328258876557892,0.003206089564803658,0.5561739528632278,0.37878941825376655,0.02140963612427451,0.9711935220925068,0.2913735866167715,0.4637636324114293,0.6962126895347691,0.20049021365403977,0.15382818060004755,0.69390874371107,0.3921454954465646,0.0,0.8062258274198173,0.5346219510728982,0.006679438696675524
7,1.0,1.0,0.48277141565917225,0.606502308802764,0.8869817482264195,0.5426434456784587,0.4198029248960256,0.5539032165282333,0.5806250261494312,0.5780327772583473,0.2286651296510726,0.5409900888279072,0.633426086644227,0.0,0.5198927602863879,0.35021100630022034,0.4633390647108665,1.0,0.0,0.32769167638539115,0.6724756202579921,0.050455390688641764,0.5120068407270155,0.4414334324763358,0.21148628465115105,0.6753328184204386,0.35021041249823553,0.49280278148308393,0.38343440625758546,0.8337570681668262,0.15449699063350908,0.19850688534596156,0.4791593493063509,0.1661896346173119,0.41267420621265877,0.2877670288680597,0.3430022613624424,0.6022810146475039,0.2867666053939059,0.694447929333091,0.3398998906519054,0.5970327922665721,0.3594673289060553,0.08389176403039592,0.235238931181996,0.33027054087062574,0.29118432801604616,0.021699205357071868,0.46536286264849974,0.4562130660564943,0.0,0.9221585613279601,0.33805196034651813,0.37686517131673614,0.6114620670342664,0.318422339231059,0.14525733712309463,0.6128855193453381,0.5093738703849484,0.05954148919267631,0.7524508204021046,0.627342200526775,0.06160493185116076
8,0.853814615693639,1.0,0.9993664225599984,0.5034662248269579,0.9246213948461852,0.7594027361757086,0.39127802263915934,0.6117203858279897,0.6436522332136914,0.6437398245839973,0.320964177784169,0.5821953523695013,0.8081560944855252,0.13051139421432323,0.6405639018459169,0.2286662732653018,0.42678998869184964,0.7252233958243114,0.0,0.2956658191000978,0.3255025248095895,0.14532195160394348,0.5143782587191504,0.1970101226138199,0.28616527854931006,0.6692409158948146,0.16607962513378122,0.4429617356304385,0.34841173868803665,0.6729481366034277,0.22257880361134763,0.11591843315662986,0.1285475509701942,0.32328442726463674,0.38059852580066716,0.0,0.44614021362847406,0.5626898146029837,0.08622913458673136,0.7082769981297418,0.3178271792156632,0.5812389929712584,0.5313421073370636,0.0,0.12342053304017618,0.5523205234416597,0.23373811718206994,0.04162035583686144,0.636276090871871,0.3967027263754437,0.14151262093121952,1.0,0.35094668174420046,0.4726078981009948,0.8345615272686733,0.17289425463165717,0.2060816198398452,0.7739098008838076,0.3099992374079715,0.11574775418087448,0.7870181393909454,0.4129468952699685,0.13229290596294174
9,1.0,1.0,0.8707843800107115,0.59962369387273,0.9581796732008329,0.8620011846318038,0.3850544606189865,0.6367472753450721,0.7829711837788493,0.5483498986329124,0.2739255961824575,0.6757047454271086,0.6848894971952214,0.0,0.5875251946996678,0.2957943669528613,0.4625460980397501,1.0,0.0,0.34876363056015686,0.603419539242514,0.15053012517734235,0.5557898349376043,0.3935273773426637,0.34876851334054937,0.716067874279741,0.33953857242279833,0.46784748090441597,0.36351706036745407,0.8188608130053356,0.1441881757527791,0.19268573483699555,0.3694488719163092,0.23139356722726648,0.4348069620746822,0.2593571177827177,0.4212046066970345,0.6327866109676007,0.3340327530289749,0.690473362277563,0.3083514228443997,0.5958491542972614,0.34958765817336374,0.055415230776905286,0.17402187505269825,0.3728653853083788,0.2803824502343451,0.0,0.5149684954561652,0.45023280227911555,0.004739016332627296,0.9487972751672658,0.31360269519572415,0.37581091396866506,0.629288415056516,0.35389880604941365,0.14096895026761905,0.6543452380157944,0.5746844385291757,0.12016348668131004,0.7875164996790154,0.7065812735461493,0.18454750876879542
10,0.9685590430563397,1.0,0.9997760762730438,0.5891570114983707,0.9167479636958793,0.8360338426366538,0.45779336909371526,0.6094969548668727,0.7208780748310761,0.6497215116436967,0.32368926813580096,0.6248865102804415,0.8400097538820508,0.10786997010059352,0.5840806308353838,0.22771327516059525,0.3708804781518336,0.6403859960005626,0.0,0.2783353709799738,0.24664166706439591,0.19629312033505278,0.5575119051667917,0.16073192279532444,0.36671851787219756,0.7639161122060105,0.16251116417615155,0.4360045949567576,0.2809865491454713,0.579514212439979,0.15627446776914042,0.058557429713124415,0.06435566357161832,0.34032684172419514,0.42046047830696925,0.00017786025805159881,0.5184303877341466,0.6528682486919383,0.10158175170178685,0.7090959572816947,0.2645362071609407,0.4884070063253094,0.4592966110460403,0.0,0.03985219620915819,0.5654573316776388,0.356787377092317,0.0,0.7019426289139041,0.5672502450844386,0.07756276874671303,1.0,0.309590871581721,0.3921991622407691,0.8056533223005062,0.25644939028719776,0.13654438781530384,0.8227298388471466,0.5013352104742794,0.11140869065921545,0.8919509093125882,0.6433812583049763,0.14722731918962523
11,0.7716909125316155,1.0,0.9997284302196432,0.4203761998700444,0.9104656782769016,0.836245050246902,0.3556764070380937,0.5937430027395945,0.7024235378186284,0.6439357900896038,0.32432381972009244,0.6057876398891192,0.8550562208479542,0.10192292797636161,0.5812948113935476,0.24776537764589357,0.31591074593154456,0.6183286460437883,0.0,0.23953308802815834,0.20355381567140762,0.10133541454622588,0.5589270099892345,0.08364115895834036,0.22487580734241763,0.7990655321599202,0.07783668204318843,0.45974795175677563,0.2500457522695699,0.5609145367355435,0.1779284090284587,0.02480304093267865,0.07058188926378403,0.24705268573693612,0.41077093530833597,0.02781337699850006,0.3825580218497513,0.6676937781795387,0.1396423181946822,0.7264511399464809,0.26706909311810656,0.4662181102579338,0.4744801091567482,0.0,0.04881145766721024,0.47667438459451533,0.35494933999959627,0.0,0.5757573346217821,0.5807876884897846,0.06325438265246756,1.0,0.3554757384983676,0.3705769644523524,0.7701884406146856,0.3156861738686523,0.1256668392717168,0.6984266318991051,0.5494202359484456,0.10122497771690973,0.7412746840444794,0.6900798655839883,0.14092426379860795
12,0.810715456522085,1.0,0.9993322731583423,0.42221117587366197,0.9638087607812384,0.8909822866983732,0.24576714326212873,0.6288809422680154,0.7975234454362449,0.49820869201003876,0.29738511110313365,0.7160585334993771,0.7112808458489303,0.076485190020064,0.6828617019808977,0.276829912978709,0.3766297726312529,0.8662614331196035,0.0,0.25854541359790534,0.48663883309205597,0.0202159480005602,0.5056873871661417,0.26561423243691734,0.14210287065679206,0.713283438652123,0.16956190368161286,0.4809804741300283,0.2834785983031367,0.756145838967457,0.18330556243054558,0.08215505926002555,0.34152594222438376,0.14390591466765285,0.3737418363312101,0.20658425499385,0.25385626086722934,0.627766961416834,0.19300684722577757,0.7339522302221316,0.2621156200380391,0.6040355307273335,0.45909931516406044,0.0,0.1898290372387564,0.37586184773477843,0.2801212612084038,0.019808100743934253,0.44338556558101516,0.5032521963597617,0.0,1.0,0.31900336005768176,0.4498246751952792,0.7141217453080041,0.3612536783497742,0.15141989770657682,0.6707712313094087,0.5919179189606136,0.11344345887274022,0.7539564082455718,0.7288217064623298,0.14602597474262957
13,0.8408097016412222,1.0,0.7682347518392463,0.5086771192041366,0.9054052996350423,0.6014546339624643,0.32909664199242017,0.5613522616896683,0.5146753651147368,0.4923014404420027,0.23894183697525453,0.3907199847420141,0.6491276973512783,0.0,0.26089688030358615,0.2599823091693922,0.359713358012706,1.0,0.0,0.26813245782372624,0.5628631808223009,0.061474810031071886,0.44996438264617505,0.1547397271587941,0.18703618724221913,0.6360402447697369,0.0,0.4678128429847887,0.287994807161112,0.9346706317336554,0.25107739802661116,0.1336452477567463,0.6223847017554023,0.22751355687976643,0.24725608620227052,0.34934979862335624,0.32225388600560545,0.42438277230168076,0.27094540700080466,0.7188880374618121,0.2619374937020548,0.787756269051076,0.5140493730993237,0.008348106622439457,0.4708203251794638,0.42576599515329266,0.028114653395760348,0.25933267253232756,0.4321081781254,0.07899064529556858,0.21172329419445968,1.0,0.2974012592893713,0.639477386582582,0.7606071072921148,0.25665538220996476,0.37087865820536065,0.7617849045468226,0.45399077388210995,0.30486638938336974,0.836852126581437,0.5882819956971141,0.3259198558437391
14,1.0,1.0,0.9997146564180255,0.6827835777934224,0.9626601499898176,0.6783590232691075,0.4647023325002166,0.6764579414352304,0.5298629593976456,0.542010698153414,0.36368739591307125,0.4169675167741734,0.6154590120455495,0.09981639649342255,0.31787644294834133,0.2651673719034949,0.46876832714748085,0.803055051745372,0.0,0.3654534024603353,0.32709672859254146,0.2306622642463408,0.5704761375810862,0.04392577843585999,0.4506186874996119,0.7256754331102885,0.0,0.4322093008472008,0.3571113155621881,0.8272067868567607,0.1845988813389634,0.17910799765927665,0.28839812063232245,0.38360192059381226,0.4437531744249411,0.12125884282857569,0.5606551473221058,0.6264403538130529,0.19620868703589528,0.6607169731990293,0.2828594334451375,0.7767121882521442,0.4243147484136237,0.0,0.30442415176231985,0.557711691536478,0.2520568663767325,0.13527918642077222,0.7167402062459215,0.4467652056463914,0.18988652677038415,0.9350843076107921,0.2604537687014378,0.7178262100649938,0.7813135056868866,0.1338555689978114,0.452448874225337,0.8250129580060076,0.33220418384176453,0.3768948205773674,0.9218465919926767,0.48133273124905923,0.4183108896704371
15,0.9043443680849497,1.0,0.9991607984248805,0.4973257974536253,0.9921711397821903,0.9030252022597687,0.26109262676387385,0.6423524216392974,0.8256452481299629,0.45875648098671645,0.2784479015791481,0.7509574346011585,0.6571338678113506,0.023009543739737116,0.7336422040706169,0.25963479093025177,0.3434923512928281,0.8847171381845387,0.0,0.26940560195716284,0.46339561233480364,0.0598857013207397,0.5543098467961793,0.2752659712933697,0.20182456242681163,0.7781605440948233,0.21561405130726163,0.46447734663744983,0.242105596959074,0.7643973583934451,0.15961998642632128,0.1043918715676473,0.2875311891973021,0.16836094616350797,0.4398799727884729,0.16906451287530241,0.3287771380891958,0.7059829211519512,0.22323755726806244,0.7244179902156811,0.22159092169586853,0.6034164522877723,0.4096594074342831,0.0,0.14663221879447383,0.3619957015036334,0.2962825963805746,0.0,0.4733565888445715,0.5188652406932127,0.010699329038498169,1.0,0.2747924455518249,0.4395881695455441,0.7147656513759291,0.363340244963773,0.13876880199930602,0.6935087069761097,0.6301749631244137,0.13403090484879676,0.8036653381333868,0.784541133031508,0.19582566717772618
16,0.8497478264406122,0.6267434554333376,1.0,0.6679538790845128,0.7885774592412538,0.801135285671156,0.4731242145742886,0.8876372265554826,0.6257330291233305,0.4076455564513676,0.9423833326785807,0.5090638497294679,0.4510289098180051,1.0,0.3719463720634926,0.17282561182462788,0.291325342527786,0.48822021024963164,0.0,0.17252842822424722,0.2973155406146169,0.021213201406307194,0.22900292458809587,0.15848519238773173,0.10499353887492006,0.3392552772477679,0.055790416394683774,0.37112969038206595,0.12372418304312892,0.4820416508044727,0.20948843815758308,0.0,0.25259505258968007,0.2725583150288059,0.16454467989141613,0.11655460348155311,0.347939360777536,0.3175683003098823,0.0,0.6365207875292938,0.10018994100717585,0.4920799090438989,0.6040856320367907,0.061062391500228144,0.2896037090065618,0.6945680410641153,0.3346166485805942,0.1586794358271684,0.7578744214294039,0.5241447302956103,0.04909384947412778,0.9082079357858837,0.16150976400910005,0.4927604352782076,0.949305544400626,0.1584543037912846,0.34614255818312434,0.9867954494267012,0.3468660910018398,0.2557001010141498,1.0,0.4746782047418679,0.15989531136341853
17,0.9754344544920275,1.0,0.6786369203202208,0.5934459059623366,0.8130650944629929,0.5781500207444648,0.42755031714340525,0.5302221549129926,0.5574390901528511,0.48149717671825343,0.27438710694868645,0.4783296204097523,0.5325253425443133,0.08622366045650515,0.4083651902186962,0.24820924867108335,0.37402258448032716,1.0,0.0,0.19010274888765125,0.5422717135537837,0.14389652466857017,0.29857471231231325,0.15879208487954627,0.3303549224980486,0.4130794709052009,0.0,0.4588281985097457,0.286528657246936,0.9706394010132685,0.15262215527592846,0.05850552900328676,0.6183065256007795,0.3132660238875113,0.2118345051492983,0.35718510545255905,0.5076801586681297,0.35812286528562415,0.3372859492890193,0.7102220765102756,0.25287317844265766,0.8481978862898337,0.4726923744494778,0.0,0.47940876517200604,0.5953927168161623,0.17013390859332866,0.3285033737803971,0.7502189908455229,0.3253222916693733,0.4159462642581821,1.0,0.2725919957166547,0.7401451732838931,0.8415465473542962,0.07302611495900106,0.4982823377821296,0.8515379095230313,0.15510834536348833,0.4641596307021563,0.9091439208851798,0.2591604062919125,0.5883367651202188
18,1.0,1.0,0.4415792702589773,0.6087912577145178,0.8507096074276544,0.5581329223716041,0.4007601826070665,0.55162604200853,0.48508335642457856,0.42841762184161564,0.2643550317772565,0.26680895626927004,0.41729165004887947,0.03312284867192977,0.028221932626654626,0.2837139502226938,0.4026824996397818,1.0,0.0,0.25310177927156435,0.5773705152129112,0.10131019271686444,0.3944541828465797,0.19510651599694603,0.28046620081212287,0.5345811267912445,0.0,0.44534828717762265,0.31987241726240984,0.8299120728079349,0.10254970959837205,0.11281746976634355,0.5539684696649314,0.1770620741595419,0.28108288320263497,0.3175524057472367,0.37634084673731777,0.4343656418406495,0.2576018786142884,0.6588475572316591,0.2623879622703059,0.5830888007722406,0.358956075246577,0.0,0.23764885243056857,0.41722190171792367,0.1627897378993151,0.07910269092663304,0.5601963341316054,0.28582295997621393,0.08467546538778428,0.9237480081842988,0.2479896415061804,0.36098638095877994,0.6832424069852211,0.12875158509466428,0.1685600077920113,0.7608036640133857,0.33483497520460664,0.18244702024448645,0.9026061018659534,0.48044163200108525,0.24336076347692887
